Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,total_value,is_returned,Age_Group,return_risk_score
ORD00008978,PROD00008978,USER00008978,15-07-23,,Clothing,142.41,2,,Not Returned,,38,Male,Other,Debit Card,Standard,39.58,284.82,0,36–45,0.556119315743755
ORD00008979,PROD00008979,USER00008979,20-12-23,,Clothing,276.94,1,,Not Returned,,42,Female,Other,Debit Card,Next-Day,48.25,276.94,0,36–45,0.5321112171270886
ORD00008980,PROD00008980,USER00008980,16-10-24,25-05-24,Toys,242.18,3,Defective,Returned,-144.0,54,Female,Other,Credit Card,Next-Day,33.41,726.54,1,46–55,0.5923345780056708
ORD00008981,PROD00008981,USER00008981,01-07-23,,Home,476.96,5,,Not Returned,,25,Male,Other,PayPal,Next-Day,30.88,2384.7999999999997,0,18–25,0.5187478187626542
ORD00008982,PROD00008982,USER00008982,27-12-24,,Books,412.74,1,,Not Returned,,20,Female,Other,PayPal,Next-Day,27.93,412.74,0,18–25,0.5092756842474975
ORD00008983,PROD00008983,USER00008983,13-10-23,15-11-24,Books,359.57,3,Wrong item,Returned,399.0,52,Female,Other,Credit Card,Next-Day,15.31,1078.71,1,46–55,0.4471572148745005
ORD00008984,PROD00008984,USER00008984,05-03-23,,Home,287.91,4,,Not Returned,,67,Female,Other,Credit Card,Next-Day,7.83,1151.64,0,65+,0.44775609288137347
ORD00008985,PROD00008985,USER00008985,13-09-23,,Clothing,412.83,3,,Not Returned,,32,Female,City81,Credit Card,Standard,10.67,1238.49,0,26–35,0.5068282991567125
ORD00008986,PROD00008986,USER00008986,04-07-23,07-07-24,Electronics,173.3,5,Wrong item,Returned,369.0,20,Female,Other,Debit Card,Express,20.72,866.5,1,18–25,0.5342682839956493
ORD00008987,PROD00008987,USER00008987,03-02-23,,Toys,176.22,2,,Not Returned,,39,Male,Other,Debit Card,Standard,44.84,352.44,0,36–45,0.6191880520135995
ORD00008988,PROD00008988,USER00008988,05-03-23,13-11-24,Toys,284.82,4,Wrong item,Returned,619.0,36,Male,Other,Gift Card,Express,38.18,1139.28,1,36–45,0.5608121156488939
ORD00008989,PROD00008989,USER00008989,30-06-24,,Electronics,211.5,1,,Not Returned,,25,Male,Other,Credit Card,Standard,41.16,211.5,0,18–25,0.5380194289595058
ORD00008990,PROD00008990,USER00008990,11-04-23,,Books,94.6,1,,Not Returned,,41,Female,Other,Debit Card,Standard,10.9,94.6,0,36–45,0.5240766322996747
ORD00008991,PROD00008991,USER00008991,07-02-24,,Electronics,75.56,2,,Not Returned,,61,Male,Other,PayPal,Express,15.48,151.12,0,56–65,0.5252515967503761
ORD00008992,PROD00008992,USER00008992,23-01-23,,Clothing,430.16,1,,Not Returned,,34,Female,Other,Debit Card,Express,9.35,430.16,0,26–35,0.5033349263039766
ORD00008993,PROD00008993,USER00008993,01-01-23,13-07-24,Books,125.79,1,Not as described,Returned,559.0,52,Male,City1,Credit Card,Express,47.83,125.79,1,46–55,0.5275451491491495
ORD00008994,PROD00008994,USER00008994,30-08-24,24-12-24,Clothing,107.64,2,Wrong item,Returned,116.0,29,Female,Other,Gift Card,Next-Day,27.42,215.28,1,26–35,0.4593895187523925
ORD00008995,PROD00008995,USER00008995,19-04-24,10-10-24,Electronics,122.43,3,Not as described,Returned,174.0,32,Female,Other,PayPal,Express,12.15,367.29,1,26–35,0.5319826685785963
ORD00008996,PROD00008996,USER00008996,03-03-23,,Clothing,277.28,2,,Not Returned,,44,Male,Other,Debit Card,Next-Day,3.94,554.56,0,36–45,0.48767939973981
ORD00008997,PROD00008997,USER00008997,23-01-24,16-05-23,Books,462.89,4,Not as described,Returned,-252.0,30,Male,Other,Gift Card,Standard,37.64,1851.56,1,26–35,0.5219408297480495
ORD00008998,PROD00008998,USER00008998,14-12-23,,Books,342.43,1,,Not Returned,,63,Male,Other,PayPal,Standard,5.85,342.43,0,56–65,0.442508874856743
ORD00008999,PROD00008999,USER00008999,25-03-23,08-06-23,Books,441.33,4,Changed mind,Returned,75.0,63,Female,Other,Credit Card,Next-Day,49.97,1765.32,1,56–65,0.5952330842350136
ORD00009000,PROD00009000,USER00009000,05-04-24,25-05-24,Electronics,487.96,4,Defective,Returned,50.0,36,Female,Other,Credit Card,Express,12.02,1951.84,1,36–45,0.5353385836771319
ORD00009001,PROD00009001,USER00009001,13-05-24,,Toys,195.46,4,,Not Returned,,35,Male,Other,Credit Card,Standard,30.46,781.84,0,26–35,0.6387834562414845
ORD00009002,PROD00009002,USER00009002,12-10-24,23-02-24,Clothing,70.68,2,Wrong item,Returned,-232.0,23,Female,Other,Credit Card,Standard,4.88,141.36,1,18–25,0.4795444097879917
ORD00009003,PROD00009003,USER00009003,22-09-24,14-06-24,Home,428.3,2,Defective,Returned,-100.0,46,Male,Other,Credit Card,Express,19.23,856.6,1,46–55,0.4623236246243926
ORD00009004,PROD00009004,USER00009004,26-10-24,11-09-24,Home,107.98,3,Defective,Returned,-45.0,22,Female,Other,PayPal,Express,28.11,323.94,1,18–25,0.43359478775400667
ORD00009005,PROD00009005,USER00009005,22-04-24,,Books,479.16,4,,Not Returned,,31,Male,City3,Credit Card,Next-Day,47.15,1916.64,0,26–35,0.5064090169564587
ORD00009006,PROD00009006,USER00009006,08-10-24,29-01-23,Clothing,331.84,4,Not as described,Returned,-618.0,59,Male,Other,PayPal,Next-Day,42.03,1327.36,1,56–65,0.5502294398334509
ORD00009007,PROD00009007,USER00009007,27-08-24,,Electronics,458.81,3,,Not Returned,,41,Male,Other,PayPal,Express,34.03,1376.43,0,36–45,0.5620697392736812
ORD00009008,PROD00009008,USER00009008,11-08-24,18-07-24,Clothing,11.18,4,Wrong item,Returned,-24.0,33,Male,Other,Gift Card,Next-Day,42.77,44.72,1,26–35,0.5790984896535502
ORD00009009,PROD00009009,USER00009009,12-04-24,,Books,387.82,4,,Not Returned,,42,Male,Other,Credit Card,Standard,15.81,1551.28,0,36–45,0.4913361084007538
ORD00009010,PROD00009010,USER00009010,08-05-24,26-06-24,Electronics,267.44,2,Wrong item,Returned,49.0,56,Female,Other,PayPal,Standard,39.94,534.88,1,56–65,0.531202344146452
ORD00009011,PROD00009011,USER00009011,08-03-24,07-09-23,Electronics,242.33,4,Not as described,Returned,-183.0,55,Male,Other,Gift Card,Standard,2.75,969.32,1,46–55,0.5015625792298273
ORD00009012,PROD00009012,USER00009012,14-05-24,,Books,454.19,4,,Not Returned,,31,Female,City1,Credit Card,Express,12.25,1816.76,0,26–35,0.4860367312947162
ORD00009013,PROD00009013,USER00009013,03-11-24,24-02-23,Books,285.35,1,Defective,Returned,-618.0,56,Female,Other,Debit Card,Standard,23.98,285.35,1,56–65,0.4997510711488515
ORD00009014,PROD00009014,USER00009014,29-12-24,,Toys,379.84,2,,Not Returned,,21,Male,City36,Debit Card,Express,29.03,759.68,0,18–25,0.4520731311439902
ORD00009015,PROD00009015,USER00009015,07-08-23,,Toys,371.18,5,,Not Returned,,62,Male,Other,Gift Card,Express,36.58,1855.9,0,56–65,0.5101864130210195
ORD00009016,PROD00009016,USER00009016,14-06-23,13-02-24,Electronics,68.59,2,Defective,Returned,244.0,50,Male,Other,Gift Card,Standard,47.08,137.18,1,46–55,0.5393207220824338
ORD00009017,PROD00009017,USER00009017,04-01-24,26-03-23,Electronics,53.89,4,Defective,Returned,-284.0,45,Female,Other,Debit Card,Next-Day,43.54,215.56,1,36–45,0.6610105517442847
ORD00009018,PROD00009018,USER00009018,22-02-23,10-02-24,Home,335.57,5,Changed mind,Returned,353.0,43,Male,Other,Credit Card,Express,26.11,1677.85,1,36–45,0.5114312467314458
ORD00009019,PROD00009019,USER00009019,25-01-24,25-03-24,Home,395.65,5,Changed mind,Returned,60.0,52,Female,Other,Credit Card,Express,35.6,1978.25,1,46–55,0.4597054786394015
ORD00009020,PROD00009020,USER00009020,03-03-24,,Clothing,194.5,1,,Not Returned,,31,Female,Other,PayPal,Standard,49.38,194.5,0,26–35,0.5444225863247472
ORD00009021,PROD00009021,USER00009021,22-06-23,,Clothing,499.75,4,,Not Returned,,62,Female,Other,Debit Card,Next-Day,35.37,1999.0,0,56–65,0.5510151814978442
ORD00009022,PROD00009022,USER00009022,21-07-23,27-12-23,Toys,324.64,5,Defective,Returned,159.0,68,Female,Other,Gift Card,Next-Day,33.1,1623.1999999999998,1,65+,0.38930956217847107
ORD00009023,PROD00009023,USER00009023,14-09-23,08-11-23,Clothing,193.47,5,Defective,Returned,55.0,65,Male,Other,Gift Card,Express,9.03,967.35,1,56–65,0.45855512888808464
ORD00009024,PROD00009024,USER00009024,27-05-23,23-03-24,Clothing,462.49,1,Not as described,Returned,301.0,48,Male,Other,Gift Card,Standard,44.33,462.49,1,46–55,0.43398667311476397
ORD00009025,PROD00009025,USER00009025,02-02-24,30-12-23,Electronics,202.74,1,Not as described,Returned,-34.0,37,Male,Other,Credit Card,Standard,7.65,202.74,1,36–45,0.5526759875360678
ORD00009026,PROD00009026,USER00009026,09-11-23,15-06-23,Toys,73.94,1,Defective,Returned,-147.0,20,Female,Other,PayPal,Express,29.94,73.94,1,18–25,0.5506190065606674
ORD00009027,PROD00009027,USER00009027,23-07-23,12-01-24,Home,145.0,5,Changed mind,Returned,173.0,53,Female,Other,Credit Card,Next-Day,14.44,725.0,1,46–55,0.49378685311308024
ORD00009028,PROD00009028,USER00009028,01-11-23,16-11-24,Toys,50.65,3,Defective,Returned,381.0,29,Male,Other,Credit Card,Next-Day,1.76,151.95,1,26–35,0.45084203784969457
ORD00009029,PROD00009029,USER00009029,01-01-23,,Electronics,258.77,5,,Not Returned,,20,Male,Other,Debit Card,Express,24.87,1293.85,0,18–25,0.49358880659217236
ORD00009030,PROD00009030,USER00009030,15-03-24,,Books,32.82,4,,Not Returned,,49,Female,Other,Credit Card,Standard,33.31,131.28,0,46–55,0.4896499383586812
ORD00009031,PROD00009031,USER00009031,15-02-24,17-07-23,Home,116.37,3,Changed mind,Returned,-213.0,32,Male,Other,Debit Card,Next-Day,21.57,349.11,1,26–35,0.5676758543148472
ORD00009032,PROD00009032,USER00009032,26-03-23,18-09-24,Clothing,309.9,1,Defective,Returned,542.0,61,Female,Other,Credit Card,Standard,35.49,309.9,1,56–65,0.5583090834414612
ORD00009033,PROD00009033,USER00009033,19-12-24,09-03-24,Toys,437.4,2,Wrong item,Returned,-285.0,23,Female,Other,Gift Card,Next-Day,22.2,874.8,1,18–25,0.4651402638081925
ORD00009034,PROD00009034,USER00009034,18-04-24,26-08-23,Toys,196.3,1,Not as described,Returned,-236.0,59,Male,Other,Debit Card,Standard,29.18,196.3,1,56–65,0.4504342535558105
ORD00009035,PROD00009035,USER00009035,17-11-24,,Books,177.03,5,,Not Returned,,45,Male,Other,Gift Card,Next-Day,40.75,885.15,0,36–45,0.4947243392971197
ORD00009036,PROD00009036,USER00009036,30-06-24,,Toys,53.83,5,,Not Returned,,27,Female,Other,Debit Card,Express,7.22,269.15,0,26–35,0.42801317855241927
ORD00009037,PROD00009037,USER00009037,27-11-24,,Electronics,155.4,2,,Not Returned,,25,Male,Other,Debit Card,Standard,27.44,310.8,0,18–25,0.5346039674925012
ORD00009038,PROD00009038,USER00009038,30-11-23,15-02-23,Clothing,110.14,4,Not as described,Returned,-288.0,45,Female,Other,Credit Card,Next-Day,27.5,440.56,1,36–45,0.5741801522736196
ORD00009039,PROD00009039,USER00009039,14-01-23,02-11-24,Electronics,133.31,5,Defective,Returned,658.0,29,Male,Other,Credit Card,Standard,38.4,666.55,1,26–35,0.5123054464703102
ORD00009040,PROD00009040,USER00009040,10-05-23,03-02-24,Electronics,86.01,3,Not as described,Returned,269.0,65,Female,Other,Debit Card,Standard,46.01,258.03000000000003,1,56–65,0.5116287353913451
ORD00009041,PROD00009041,USER00009041,20-11-23,,Home,250.48,4,,Not Returned,,65,Male,Other,Credit Card,Next-Day,20.02,1001.92,0,56–65,0.4062929988359993
ORD00009042,PROD00009042,USER00009042,18-03-23,27-12-23,Electronics,163.16,4,Not as described,Returned,284.0,43,Female,Other,Debit Card,Standard,2.37,652.64,1,36–45,0.5660412566127226
ORD00009043,PROD00009043,USER00009043,13-07-24,15-01-23,Clothing,254.88,2,Not as described,Returned,-545.0,30,Male,Other,Gift Card,Standard,4.43,509.76,1,26–35,0.48192949626868614
ORD00009044,PROD00009044,USER00009044,17-06-23,,Books,261.15,1,,Not Returned,,19,Male,Other,Debit Card,Express,5.51,261.15,0,18–25,0.444121632560729
ORD00009045,PROD00009045,USER00009045,07-05-23,,Home,31.92,1,,Not Returned,,46,Male,Other,PayPal,Next-Day,32.01,31.92,0,46–55,0.49677656778557105
ORD00009046,PROD00009046,USER00009046,29-07-23,13-08-24,Home,474.42,4,Changed mind,Returned,381.0,36,Female,City43,Credit Card,Next-Day,46.79,1897.68,1,36–45,0.5867551199340848
ORD00009047,PROD00009047,USER00009047,12-10-24,,Home,429.79,5,,Not Returned,,67,Male,Other,Gift Card,Express,5.31,2148.9500000000003,0,65+,0.5302347666544299
ORD00009048,PROD00009048,USER00009048,11-02-23,21-02-24,Toys,152.15,4,Not as described,Returned,375.0,48,Male,Other,PayPal,Standard,41.74,608.6,1,46–55,0.522549888567808
ORD00009049,PROD00009049,USER00009049,28-11-23,,Toys,149.08,5,,Not Returned,,45,Female,Other,Debit Card,Express,30.96,745.4000000000001,0,36–45,0.6414696311199568
ORD00009050,PROD00009050,USER00009050,18-02-23,,Home,206.01,4,,Not Returned,,24,Female,Other,Debit Card,Standard,4.9,824.04,0,18–25,0.3652579816027029
ORD00009051,PROD00009051,USER00009051,28-09-24,06-01-24,Electronics,418.31,1,Not as described,Returned,-266.0,48,Female,Other,Credit Card,Next-Day,32.67,418.31,1,46–55,0.5287230587314163
ORD00009052,PROD00009052,USER00009052,06-06-24,,Toys,136.93,5,,Not Returned,,62,Female,Other,Gift Card,Next-Day,29.19,684.6500000000001,0,56–65,0.6394680089489629
ORD00009053,PROD00009053,USER00009053,22-11-23,,Books,412.31,3,,Not Returned,,56,Female,Other,Gift Card,Next-Day,17.75,1236.93,0,56–65,0.3913268793073748
ORD00009054,PROD00009054,USER00009054,19-10-23,,Electronics,394.99,1,,Not Returned,,59,Male,Other,Gift Card,Next-Day,12.85,394.99,0,56–65,0.44568514223762684
ORD00009055,PROD00009055,USER00009055,29-07-23,08-07-23,Books,447.28,3,Changed mind,Returned,-21.0,40,Male,Other,PayPal,Next-Day,40.27,1341.84,1,36–45,0.45239449351183014
ORD00009056,PROD00009056,USER00009056,09-10-23,,Books,31.22,5,,Not Returned,,30,Male,Other,Credit Card,Next-Day,26.07,156.1,0,26–35,0.6643943868367571
ORD00009057,PROD00009057,USER00009057,09-08-24,,Toys,277.88,3,,Not Returned,,23,Female,Other,PayPal,Next-Day,32.24,833.64,0,18–25,0.6663983215896407
ORD00009058,PROD00009058,USER00009058,02-02-23,,Electronics,428.7,5,,Not Returned,,40,Female,Other,Credit Card,Express,20.8,2143.5,0,36–45,0.47555289983185195
ORD00009059,PROD00009059,USER00009059,02-04-24,20-01-24,Home,427.42,2,Defective,Returned,-73.0,37,Male,Other,PayPal,Standard,22.14,854.84,1,36–45,0.482609688707376
ORD00009060,PROD00009060,USER00009060,22-03-24,,Books,476.84,3,,Not Returned,,33,Male,Other,Credit Card,Next-Day,6.04,1430.52,0,26–35,0.49239879863555164
ORD00009061,PROD00009061,USER00009061,01-05-23,09-08-24,Home,18.41,1,Changed mind,Returned,466.0,63,Male,Other,Gift Card,Express,22.82,18.41,1,56–65,0.49229000087846114
ORD00009062,PROD00009062,USER00009062,16-07-23,28-05-24,Electronics,34.28,2,Changed mind,Returned,317.0,20,Male,Other,Gift Card,Standard,15.91,68.56,1,18–25,0.46622870077962403
ORD00009063,PROD00009063,USER00009063,26-06-23,,Home,273.44,5,,Not Returned,,70,Male,Other,Gift Card,Standard,37.28,1367.2,0,65+,0.4496343731121773
ORD00009064,PROD00009064,USER00009064,23-02-24,,Clothing,462.84,5,,Not Returned,,66,Female,Other,Gift Card,Next-Day,24.21,2314.2,0,65+,0.5441487476364337
ORD00009065,PROD00009065,USER00009065,05-06-24,21-05-23,Books,65.61,4,Wrong item,Returned,-381.0,20,Male,Other,Gift Card,Next-Day,32.15,262.44,1,18–25,0.5072139178967978
ORD00009066,PROD00009066,USER00009066,03-04-24,,Home,381.87,5,,Not Returned,,18,Female,Other,Gift Card,Express,35.01,1909.35,0,,0.46702092387213145
ORD00009067,PROD00009067,USER00009067,04-11-24,17-09-24,Electronics,268.38,4,Defective,Returned,-48.0,45,Male,Other,Credit Card,Standard,39.64,1073.52,1,36–45,0.6578136712450535
ORD00009068,PROD00009068,USER00009068,09-01-24,,Home,25.91,4,,Not Returned,,27,Male,Other,Credit Card,Express,20.77,103.64,0,26–35,0.4604257574194208
ORD00009069,PROD00009069,USER00009069,25-05-23,,Electronics,264.41,2,,Not Returned,,43,Female,Other,Gift Card,Next-Day,39.14,528.82,0,36–45,0.5402926000348981
ORD00009070,PROD00009070,USER00009070,04-08-24,,Electronics,24.11,2,,Not Returned,,47,Female,Other,Gift Card,Next-Day,25.48,48.22,0,46–55,0.5021132341680732
ORD00009071,PROD00009071,USER00009071,22-07-23,,Clothing,450.97,4,,Not Returned,,46,Male,Other,Credit Card,Next-Day,16.96,1803.88,0,46–55,0.5039983545748937
ORD00009072,PROD00009072,USER00009072,23-11-23,,Toys,265.12,4,,Not Returned,,45,Female,Other,PayPal,Express,34.24,1060.48,0,36–45,0.44332794975536577
ORD00009073,PROD00009073,USER00009073,20-10-23,16-08-24,Electronics,499.18,4,Changed mind,Returned,301.0,63,Male,Other,Credit Card,Next-Day,30.37,1996.72,1,56–65,0.47532505301112044
ORD00009074,PROD00009074,USER00009074,13-01-23,,Books,282.85,2,,Not Returned,,18,Male,Other,Credit Card,Express,26.03,565.7,0,,0.6061159846785151
ORD00009075,PROD00009075,USER00009075,07-06-23,,Books,311.26,3,,Not Returned,,57,Male,Other,PayPal,Express,2.0,933.78,0,56–65,0.47476881297490636
ORD00009076,PROD00009076,USER00009076,13-05-23,13-06-23,Clothing,266.88,1,Changed mind,Returned,31.0,69,Female,Other,Credit Card,Express,12.19,266.88,1,65+,0.44065479565342996
ORD00009077,PROD00009077,USER00009077,22-09-24,29-10-24,Toys,495.4,1,Not as described,Returned,37.0,62,Male,Other,Debit Card,Next-Day,32.08,495.4,1,56–65,0.4507432377387179
ORD00009078,PROD00009078,USER00009078,23-02-24,,Electronics,8.16,1,,Not Returned,,54,Female,Other,PayPal,Express,7.88,8.16,0,46–55,0.4769098127183543
ORD00009079,PROD00009079,USER00009079,29-05-24,,Clothing,438.15,3,,Not Returned,,24,Female,Other,Gift Card,Standard,26.53,1314.4499999999998,0,18–25,0.534942313064512
ORD00009080,PROD00009080,USER00009080,27-03-23,30-10-23,Books,481.13,2,Changed mind,Returned,217.0,57,Female,Other,Credit Card,Standard,32.88,962.26,1,56–65,0.4586249692545283
ORD00009081,PROD00009081,USER00009081,01-07-23,,Toys,298.16,3,,Not Returned,,55,Female,Other,PayPal,Standard,23.42,894.48,0,46–55,0.46821072039204287
ORD00009082,PROD00009082,USER00009082,14-12-23,,Books,54.35,4,,Not Returned,,54,Female,Other,Debit Card,Standard,6.29,217.4,0,46–55,0.5177106232638593
ORD00009083,PROD00009083,USER00009083,04-06-24,14-05-24,Electronics,56.11,1,Not as described,Returned,-21.0,32,Male,Other,PayPal,Next-Day,11.52,56.11,1,26–35,0.49252576360323763
ORD00009084,PROD00009084,USER00009084,17-08-24,,Toys,93.84,1,,Not Returned,,64,Male,Other,PayPal,Next-Day,42.53,93.84,0,56–65,0.5377528766144969
ORD00009085,PROD00009085,USER00009085,25-03-24,,Electronics,76.47,1,,Not Returned,,23,Male,Other,Credit Card,Express,1.56,76.47,0,18–25,0.5130304577829712
ORD00009086,PROD00009086,USER00009086,21-08-24,12-08-23,Electronics,122.85,3,Wrong item,Returned,-375.0,58,Female,Other,PayPal,Next-Day,28.3,368.54999999999995,1,56–65,0.4756997464880642
ORD00009087,PROD00009087,USER00009087,01-12-23,19-06-23,Books,124.11,4,Defective,Returned,-165.0,59,Female,City36,PayPal,Express,34.64,496.44,1,56–65,0.45941087839634126
ORD00009088,PROD00009088,USER00009088,11-09-24,09-11-24,Books,450.89,4,Not as described,Returned,59.0,59,Male,Other,Gift Card,Express,49.44,1803.56,1,56–65,0.5544506103355195
ORD00009089,PROD00009089,USER00009089,05-03-24,07-02-24,Home,116.12,4,Not as described,Returned,-27.0,34,Female,Other,Debit Card,Express,32.37,464.48,1,26–35,0.5340326252221144
ORD00009090,PROD00009090,USER00009090,26-06-23,,Toys,102.16,1,,Not Returned,,63,Female,Other,Gift Card,Standard,37.21,102.16,0,56–65,0.5026371652385426
ORD00009091,PROD00009091,USER00009091,03-02-23,,Home,173.98,2,,Not Returned,,34,Female,Other,Debit Card,Standard,22.98,347.96,0,26–35,0.6351053495430002
ORD00009092,PROD00009092,USER00009092,07-04-24,15-10-24,Books,55.73,5,Defective,Returned,191.0,57,Female,Other,Credit Card,Express,43.24,278.65,1,56–65,0.5298479274964195
ORD00009093,PROD00009093,USER00009093,31-12-24,20-01-23,Electronics,339.73,1,Wrong item,Returned,-711.0,36,Male,Other,PayPal,Express,38.15,339.73,1,36–45,0.5348622209198194
ORD00009094,PROD00009094,USER00009094,22-02-23,,Clothing,205.62,2,,Not Returned,,22,Female,Other,Debit Card,Express,32.72,411.24,0,18–25,0.543147077487774
ORD00009095,PROD00009095,USER00009095,17-02-24,,Electronics,93.56,3,,Not Returned,,55,Female,Other,PayPal,Express,30.86,280.68,0,46–55,0.5514842974067529
ORD00009096,PROD00009096,USER00009096,26-08-24,,Electronics,225.3,5,,Not Returned,,18,Female,Other,Debit Card,Standard,26.57,1126.5,0,,0.48002873393370943
ORD00009097,PROD00009097,USER00009097,16-11-23,03-12-23,Toys,320.06,3,Wrong item,Returned,17.0,54,Male,Other,Debit Card,Next-Day,46.39,960.1800000000001,1,46–55,0.48731219803852677
ORD00009098,PROD00009098,USER00009098,09-02-23,,Electronics,397.64,2,,Not Returned,,54,Male,Other,Credit Card,Standard,42.43,795.28,0,46–55,0.5165256295158659
